,term_name,rank,p_value,z_score,combined_score,adj_p_value,genes,n_genes,db,significant,sample_id,direction
41876,myc 30127528 chip-seq kelly human brain neuroblastoma,297,0.2754015576266149,1.13694417840348,1.4661179835333986,0.6722765295599186,"AGTPBP1,AKIRIN2,APOBEC3F,BIN1,CST3,EEF1B2,FKBP7,HMGN3,HOMER3,JAK2,KANK1,LEMD2,MTSS1,MYO6,NDUFAF6,PAIP2,PFDN4,PICK1,PRSS12,PTTG1,QPCTL,RBM3,RMDN2,RPL18A,RPL29,RPS20,RPS6,SAR1B,SMTN,TAX1BP1,TFR2,TRIQK,TXNDC5,WDCP,ZFP14,ZNF211,ZNF395",37,ChEA_2022,False,G_Early,up
41877,bcor 27268052 chip-seq bcells human,298,0.2767069415775896,1.2138904873622238,1.5596020134287778,0.6731964182676258,"BIN1,CSRP3,FZR1,HBA1,INPP5D,ITGA5,KRT10,KRT2,MAML1,MT1X,RBM3,RPS20,SCOC,ZNF224,ZNF747",15,ChEA_2022,False,G_Early,up
41878,sox11 23321250 chip-chip z138-a519-jvm2 human,299,0.2789038467118103,1.3123495012039903,1.6757235818680785,0.6745981708323466,"CALB1,MYL6,MYO10,PLEKHO1,PUS7L,RPL18A,RPL22,RPL36",8,ChEA_2022,False,G_Early,up
41879,p68 20966046 chip-seq hela human,300,0.2791440706892469,1.211358766484791,1.5457267931885916,0.6745981708323466,"APOC3,BIN1,CFD,GPX4,JAK2,KANK2,KRT2,MAGED2,MAML1,MT1X,NR2F6,RBM3,RPS6,TFR2,ZNF224",15,ChEA_2022,False,G_Early,up
41880,kap1 27257070 chip-seq escs mouse,301,0.280173360943214,1.218875140820403,1.5508317889495162,0.6748361683848177,"ATF6,CALR,CHST4,DGKG,GRN,HOMER3,ITGA5,LY6E,MAML1,PIAS2,PMAIP1,SMTN,TMEM183A,VAMP5",14,ChEA_2022,False,G_Early,up
41881,cebpd 21427703 chip-seq 3t3-l1 mouse,302,0.2835663423707866,1.22485640962972,1.5436977665830798,0.6807470139696036,"CAT,CRIPT,FKBP1A,LMO4,LY86,MYO10,PRICKLE1,SNTB2,TAX1BP1,TIMP3,VANGL1,VIM,WLS",13,ChEA_2022,False,G_Early,up
41886,pou5f1 18692474 chip-seq mescs mouse,307,0.2906288076691774,1.146295386707976,1.4164868394616354,0.6836622017971179,"APOC3,ATF6,BCL2L12,CALR,CDK3,CST3,DGKG,EEF1B2,FKBP7,GABARAP,GPX4,GRN,INPP5D,ITGA5,LY6E,LY86,MAML1,MCL1,MTSS1,NR2F6,PMAIP1,RPL22,RPL29,RPS20,SMTN,SNTB2,VANGL1",27,ChEA_2022,False,G_Early,up
41887,bach1 22875853 chip-pcr hela and scp4 human,308,0.29192745845400936,1.238627889634601,1.5250605117351594,0.6836622017971179,"CALB1,FZR1,JAK2,LIG4,MAGED2,MYO1D,OIP5,PRSS12,TIMM8B,TIMP3,WNT7B",11,ChEA_2022,False,G_Early,up
41888,foxa1 33576154 chip-seq human liver prostatecancer,309,0.29199187116977054,1.1790180334342504,1.4514057627326913,0.6836622017971179,"AGTPBP1,ATF6,DESI2,GRN,KANK1,LRRC58,MAGED2,MT1X,MTSS1,MYO6,NDUFAF6,PRICKLE1,RMDN2,RPL29,SNX10,TAX1BP1,TRIQK,ZNF395",18,ChEA_2022,False,G_Early,up
41890,scl 21571218 chip-seq megakaryocytes human,311,0.2946590643011323,1.203608054495097,1.470732379052955,0.6836622017971179,"AKIRIN2,BIN1,FKBP1A,GPX4,MAML1,MTSS1,MYO1D,PMAIP1,PTTG1,RPL29,SCOC,SH2B3,WNT7B,ZCCHC24",14,ChEA_2022,False,G_Early,up
41891,e2f4 21247883 chip-seq lymphoblastoid human,312,0.29502486863260086,1.1584541062801932,1.4141198601636147,0.6836622017971179,"ARL5B,EXOSC1,GABARAP,LIG4,LMO4,MCL1,MINK1,MT2A,MYL6,MYO9A,NCOA4,OIP5,PLEKHO1,PUS7L,SH2B3,SIVA1,SNTB2,VANGL1,VIM,YME1L1,ZNF268,ZNF747",22,ChEA_2022,False,G_Early,up
41892,sox17 20123909 chip-seq xen mouse,313,0.2960089103410054,1.2112370874275635,1.4745185121855637,0.6836622017971179,"CST3,FKBP1A,FKBP7,LEMD2,MYL6,OIP5,PRICKLE1,PRSS12,RPS20,SCAMP2,SNX10,VANGL1,VIM",13,ChEA_2022,False,G_Early,up
41893,luzp1 20508642 chip-seq escs mouse,314,0.2963787470834913,1.2018352052925676,1.4615723344765577,0.6836622017971179,"CFD,DYNLL2,FZR1,GPX4,LY86,MAML1,MINK1,MYO1D,PLEKHJ1,PTTG1,S100B,SAR1B,SMTN,TIMP3",14,ChEA_2022,False,G_Early,up
41896,gata4 25053715 chip-seq yyc3 human,317,0.30056714508342863,1.1898181344110554,1.430261467727533,0.6874169721939614,"AHSG,ARL5B,BIN1,CDK3,CSRP3,KRT19,MYO10,PRICKLE1,PRICKLE3,PRSS12,RPL22,SAR1B,SH2B3,VAMP5,ZNF747",15,ChEA_2022,False,G_Early,up
41898,tal1 20566737 chip-seq primary fetal liver erythroid mouse,319,0.30676113036550356,1.1912988674068994,1.4077410876900398,0.6961369240863335,"CAT,HOMER3,INPP5D,KANK1,LY86,MCL1,MTSS1,MYO10,QPCTL,SCOC,SIVA1,TUBB2A,UBE2L6,VAT1",14,ChEA_2022,False,G_Early,up
41899,myb 26560356 chip-seq th1 human,320,0.3072604354587955,1.1833315317262998,1.3964016950035754,0.6961369240863335,"AHSG,ARL5B,ATF6,CAT,EXOSC1,LEMD2,MT2A,PLEKHO1,RAC3,SCAMP2,SH2B3,SNTB2,TAX1BP1,VIM,ZNF561",15,ChEA_2022,False,G_Early,up
41900,ubf1/2 26484160 chip-seq hmecs human,321,0.31062369445184757,1.1801125703564728,1.3797558546631243,0.7015644189333006,"AHSG,EXOSC1,FKBP1A,KRT5,MCL1,MYO10,PRICKLE1,RPL19,RPL22,SNTB2,TP53INP2,UBE2L6,VIM,WNT7B,ZBED5",15,ChEA_2022,False,G_Early,up
41905,foxa1 26743006 chip-seq lncap-abl human,326,0.31568856108447546,1.1753142120528521,1.3551362493682881,0.7020681189762107,"ARL5B,ATF6,HBA1,KRT2,LMO4,MINK1,MT2A,PIAS2,PTH,RPL22,SNTB2,SNX10,TP53INP2,VANGL1,ZNF561",15,ChEA_2022,False,G_Early,up
41908,tp63 30713093 chip-seq epithelial human tongue scc,329,0.3202423396966936,1.1499551838484634,1.3094278158571224,0.7057012044987928,"CAVIN2,CDK3,CST3,FZR1,GPX4,GRN,HNRNPA1L2,HOMER3,KANK1,KRT19,KRT5,MYL6,MYO6,PMAIP1,PRICKLE3,PTTG1,VIM,WNT7B,YME1L1",19,ChEA_2022,False,G_Early,up
41911,setdb1 19884257 chip-seq mescs mouse,332,0.32759485545168837,1.1642563523673617,1.2992840458472068,0.7135294635208207,"BIN1,CRIPT,CST3,CTSG,KANK1,LEMD2,LMO4,LY6E,NR2F6,RAC3,RPS20,SCAMP2,SCOC,SMTN,VANGL1",15,ChEA_2022,False,G_Early,up
41912,tcf7 22412390 chip-seq eml mouse,333,0.3284497997707218,1.1634738186462323,1.2953783222199482,0.7135294635208207,"GPX4,GRN,INPP5D,JAK2,LEMD2,LMO4,MCL1,NCOA4,NR2F6,RPL29,SH2B1,SMTN,SPSB2,TUBB2A,WNT7B",15,ChEA_2022,False,G_Early,up
41913,lmo2 26923725 chip-seq hemogenic-endothelium mouse,334,0.3287156425047643,1.1698885334354123,1.3015737727306713,0.7135294635208207,"BIN1,CDK3,DYNLL2,HMGN3,KANK1,LRRC58,LY6E,LY86,MTSS1,MYO10,PRICKLE1,SCAMP2,SNX10,TXNDC5",14,ChEA_2022,False,G_Early,up
41914,lyl1 20887958 chip-seq hpc-7 mouse,335,0.3298214000212631,1.2914813241835617,1.432516228866232,0.7137925821355693,"HOMER3,ITGA5,NCOA4,PRSS12,PUS7L,TMOD2",6,ChEA_2022,False,G_Early,up
41916,foxa1 21915096 chip-seq lncap-1f5 human,337,0.33359139104476254,1.158798829367604,1.2721738701961944,0.7176669391912547,"ATF6,CRIPT,DYNLL2,LMO4,MCL1,MYO10,MYO6,PRICKLE1,RPL22,RPS6,SIVA1,SNTB2,TP53INP2,ZCCHC24,ZNF395",15,ChEA_2022,False,G_Early,up
41917,irf8 22096565 chip-chip gc-b human,338,0.33792264481951856,1.684228532329798,1.8272839921254862,0.7187483084860133,"LY86,UBE2L6",2,ChEA_2022,False,G_Early,up
41920,nr3c1 34362910 chip-seq wistarrat hippocampus stress,341,0.3399667387080892,1.2472859989199858,1.345706210755548,0.7187483084860133,"DGKG,INPP5D,KANK1,MT2A,TIMP3,VANGL1,ZCCHC24",7,ChEA_2022,False,G_Early,up
41922,cebpb 21427703 chip-seq 3t3-l1 mouse,343,0.3411786882221732,1.15820698747528,1.2454766407198008,0.7187483084860133,"AGTPBP1,HTATIP2,ITGA5,JAK2,KRT5,LEMD2,PRICKLE1,SCAMP2,SNTB2,SNX10,UBE2L6,VAMP5,VIM,ZCCHC24",14,ChEA_2022,False,G_Early,up
41923,nanog 18692474 chip-seq mefs mouse,344,0.34296790027050056,1.1565557729941291,1.2376516380722993,0.7187483084860133,"CST3,INPP5D,KRT1,LMO4,LY6E,MCL1,NCOA4,PAIP2,PMAIP1,SCAMP2,SNX10,SPSB2,VIM,WNT7B",14,ChEA_2022,False,G_Early,up
41927,ews-erg 20517297 chip-seq cado-es1 human,348,0.34640810313093534,1.2176975284927647,1.2909270695203205,0.7196156870198513,"ARL5B,BIN1,FKBP1A,KRT19,KRT5,MTSS1,RPS20,VAMP5",8,ChEA_2022,False,G_Early,up
41928,smarca4 20176728 chip-chip tscs mouse,349,0.34640810313093534,1.2176975284927647,1.2909270695203205,0.7196156870198513,"KRT19,KRT9,LIG4,LRRC58,MYO10,PRSS12,SNX10,UBE2L6",8,ChEA_2022,False,G_Early,up
41929,gata3 26560356 chip-seq th1 human,350,0.3483478091780935,1.1516281158769368,1.2144538595264538,0.7215776047260509,"AHSP,CFD,CRIPT,DYNLL2,INPP5D,LRRC58,LY86,MTSS1,PFDN4,PMAIP1,RPL18A,RPL29,SAR1B,SCOC",14,ChEA_2022,False,G_Early,up
41930,foxa1 26457646 chip-seq lhsar human prostatecancer,351,0.3508726320216663,1.1294480167719605,1.1829070425123407,0.7242780200308134,"ATF6,EEF1B2,FZR1,GABARAP,LEMD2,MCL1,MYO10,MYO6,QPCTL,RPL18A,RPL19,RPL22,RPS20,RPS6,SCAMP2,TEPSIN,TP53INP2,TRIQK",18,ChEA_2022,False,G_Early,up
41931,smc4 20622854 chip-seq hela human,352,0.35284452278264555,1.147551257946101,1.1954360065300682,0.7242780200308134,"CDK3,ITGA5,KRT19,KRT2,MAML1,MINK1,MYO10,MYO9A,RBM3,RPL29,SAR1B,SIVA1,TAX1BP1,ZNF747",14,ChEA_2022,False,G_Early,up
41932,wt1 20215353 chip-chip nephron progenitor mouse,353,0.35354121805460503,1.161118647605134,1.2072791523275928,0.7242780200308134,"BIN1,ITGA5,LMO4,MINK1,MTSS1,NR2F6,PAIP2,PRSS12,RPS20,SIVA1,TIMM8B,TXNDC5",12,ChEA_2022,False,G_Early,up
41933,smc3 22415368 chip-seq mefs mouse,354,0.35464647877370864,1.1459279659501413,1.1879076849246932,0.7242780200308134,"CALR,CDK3,CFD,CTNNBIP1,GRN,PICK1,PRICKLE1,RAC3,RPL19,RPS20,SMTN,TIMP3,VIM,WNT7B",14,ChEA_2022,False,G_Early,up
41934,rad21 21589869 chip-seq mescs mouse,355,0.35464647877370864,1.1459279659501413,1.1879076849246932,0.7242780200308134,"BOLA2,CAT,CDK3,CTNNBIP1,GRN,HTATIP2,MTSS1,PICK1,PRICKLE1,PUS7L,RAC3,RPL19,UBE2L6,VIM",14,ChEA_2022,False,G_Early,up
41935,ep300 20729851 chip-seq forbrain midbrain limb heart mouse,356,0.359400766920605,1.1553898248748364,1.182330246696694,0.7268429071799718,"LMO4,MCL1,MYO10,NCOA4,PLEKHO1,PRICKLE1,RPS6,SH2B3,TIMP3,UBE2L6,VIM,WNT7B",12,ChEA_2022,False,G_Early,up
41936,e2f4 17652178 chip-chip jurkat human,357,0.35968470378479,1.2450705440738663,1.2731188136178337,0.7268429071799718,"ARL5B,ATF6,MT2A,PMAIP1,SERF2,VANGL1",6,ChEA_2022,False,G_Early,up
41937,gata3 20176728 chip-chip tscs mouse,358,0.3611127151043092,1.2429411384635265,1.2660165136880703,0.7268429071799718,"GABARAP,KRT19,KRT9,PIAS2,RPL19,WNT7B",6,ChEA_2022,False,G_Early,up
41938,pou5f1 18347094 chip-chip mescs mouse,359,0.3627770600611628,1.1386752953517107,1.1545789374980107,0.7268429071799718,"AGTPBP1,CDK3,CST3,DGKG,EEF1B2,GABARAP,GPX4,LMO4,LY6E,LY86,MAGED2,MAML1,MTSS1,MYL6",14,ChEA_2022,False,G_Early,up
41943,pparg 20176806 chip-seq macrophages mouse,364,0.3669261676159587,1.1660142901522212,1.1690396650225365,0.7268429071799718,"BIN1,CTNNBIP1,LMO4,LY6E,LY86,PLEKHO1,SCOC,SNX10,TIMP3,VIM",10,ChEA_2022,False,G_Early,up
41947,bcl6 27268052 chip-seq bcells human,368,0.370031959734402,1.1322992297284151,1.12569328212834,0.7268429071799718,"BIN1,CFD,FZR1,INPP5D,ITGA5,KRT1,KRT10,KRT2,MT1X,RPS20,SCAMP2,SCOC,SNX10,ZNF224",14,ChEA_2022,False,G_Early,up
41948,gata2 20887958 chip-seq hpc-7 mouse,369,0.37018446783232034,1.1450230718523402,1.137871069819199,0.7268429071799718,"ATF6,CALR,FKBP1A,HOMER3,INPP5D,ITGA5,NCOA4,PRICKLE3,PUS7L,SH2B1,TMEM183A,TMOD2",12,ChEA_2022,False,G_Early,up
41949,cjun 26792858 chip-seq bt549 human,370,0.3709405181470201,1.1315068493150684,1.122130683066033,0.7268429071799718,"AKIRIN2,BIN1,CST3,CTNNBIP1,KRT19,MCL1,MT2A,MYO10,PAIP2,SMTN,VANGL1,VIM,ZNF395,ZNF561",14,ChEA_2022,False,G_Early,up
41950,runx1 27514584 chip-seq mcf-7 human,371,0.37457829876828724,1.1283475256077995,1.1079858427694322,0.7319926323639037,"BIN1,CA2,CAT,CTNNBIP1,FZR1,KRT19,MINK1,PFDN4,RPL22,SH2B1,SIVA1,TAX1BP1,VANGL1,YME1L1",14,ChEA_2022,False,G_Early,up
41952,ppard 23176727 chip-seq keratinocytes mouse,373,0.3783071215683157,1.5375839974996093,1.4946068677661928,0.7353154507695144,"HTATIP2,PRICKLE1",2,ChEA_2022,False,G_Early,up
41953,foxo1 23066095 chip-seq liver mouse,374,0.38002392634928894,1.3695667389934907,1.325084668758414,0.7365174116974048,"DGKG,LEMD2,SNX10",3,ChEA_2022,False,G_Early,up
41954,dpy 21335234 chip-seq escs mouse,375,0.38095728191245076,1.1228576693900116,1.0836340402106672,0.7365174116974048,"ALDOC,ATF6,CTSG,GPX4,GRN,KRT10,LY6E,MAML1,MCL1,MYO1D,NCOA4,RPS20,SMTN,SPSB2",14,ChEA_2022,False,G_Early,up
41955,foxa1 21572438 chip-seq lncap human,376,0.38369578668188903,1.1205199173177312,1.0733519255916641,0.7378765128497866,"AGTPBP1,CA2,CALB1,GRN,JAK2,KRT10,LMO4,MT1X,MYL6,MYO10,PLEKHO1,SCOC,SH2B3,ZBED5",14,ChEA_2022,False,G_Early,up
41956,oct4 20526341 chip-seq escs human,377,0.38369578668188903,1.1205199173177312,1.0733519255916641,0.7378765128497866,"AGTPBP1,ITGA5,KRT10,MAML1,MT1X,PICK1,PRICKLE1,RPL22,SNTB2,VANGL1,ZBED5,ZCCHC24,ZNF211,ZNF224",14,ChEA_2022,False,G_Early,up
41958,smc1 22415368 chip-seq mefs mouse,379,0.3882656562967869,1.1166435300383282,1.05641791115781,0.7427245404094208,"CALR,CTNNBIP1,CTSG,HMGN3,LEMD2,LMO4,MINK1,MYO1D,RAC3,RPL18A,TIMP3,UBE2L6,VIM,WNT7B",14,ChEA_2022,False,G_Early,up
41960,egr1 19374776 chip-chip thp-1 human,381,0.39271540660944354,2.039282400247448,1.906056255705254,0.7472930965665264,CALR,1,ChEA_2022,False,G_Early,up
41962,klf5 20875108 chip-seq mescs mouse,383,0.3974244538622238,1.1089644043828677,1.0232973656142548,0.7517891685523187,"AHSP,CA2,CALB1,DYNLL2,HTATIP2,ITGA5,LIG4,LRRC58,MTSS1,MYO6,MYO9A,PRSS12,SCOC,ZNF395",14,ChEA_2022,False,G_Early,up
41963,fli1 26923725 chip-seq macrophagess mouse,384,0.39818902168840054,1.1133165595005126,1.0251735702779967,0.7517891685523187,"ALDOC,CAT,CDK3,CHST4,HOMER3,KANK2,LIG4,MTSS1,PFDN4,PLEKHJ1,PUS7L,RAC3,SH2B3",13,ChEA_2022,False,G_Early,up
41964,znf263 19887448 chip-seq k562 human,385,0.4024232913401369,1.9743436158530498,1.797147817912923,0.7539040758785458,KRT10,1,ChEA_2022,False,G_Early,up
41965,setdb1 19884255 chip-seq mescs mouse,386,0.40294959308383477,1.1092150170648465,1.0082141171257966,0.7539040758785458,"ALDOC,BIN1,BOLA2,CAT,GRN,HMGN3,MTSS1,NR2F6,SCAMP2,SH2B1,SH2B3,VAT1,WNT7B",13,ChEA_2022,False,G_Early,up
41966,wt1 19549856 chip-chip ccg9911 human,387,0.40373299814035934,1.455992301428677,1.3205872235167944,0.7539040758785458,"HBA2,LIG4",2,ChEA_2022,False,G_Early,up
41967,bmi1 19503595 chip-seq mefsc mouse,388,0.4044811368530285,1.2080520130032508,1.0934684931708774,0.7539040758785458,"CAT,PMAIP1,PTH,RPL36,SIVA1",5,ChEA_2022,False,G_Early,up
41970,lef1 29337183 chip-seq mesc mouse stem,391,0.4081065003138101,1.0814563406356064,0.9692304890930615,0.7539040758785458,"ATF6,CTNNBIP1,DGKG,HMGN3,KANK1,KRT19,LEMD2,LMO4,MINK1,MTSS1,MYO10,MYO6,NCOA4,PRICKLE1,SNTB2,SWSAP1,TIMP3,TXNDC5,VANGL1,VIM",20,ChEA_2022,False,G_Early,up
41972,cebpb 20513432 chip-seq macrophages mouse,393,0.40866800251071517,1.1043299712815107,0.9882120848611909,0.7539040758785458,"ARL5B,ATF6,BIN1,EXOSC1,ITGA5,LY6E,MYL6,PMAIP1,PTTG1,SMTN,TIMM8B,TUBB2A,VIM",13,ChEA_2022,False,G_Early,up
41974,eset 19884257 chip-seq escs mouse,395,0.41468613374812446,1.1043637594853513,0.9720978106531843,0.7563944202104886,"BIN1,BOLA2,CAT,FKBP1A,LY6E,PAIP2,PICK1,RPL19,RPS20,SMTN,SNTB2,TMEM183A",12,ChEA_2022,False,G_Early,up
41975,smad2/3 21741376 chip-seq escs human,396,0.41488029011314953,1.0946388465033345,0.9630252271254451,0.7563944202104886,"ALDOC,BIN1,CSRP3,FZR1,ITGA5,KRT10,KRT2,MT1X,NR2F6,RPS20,SCOC,VANGL1,ZNF224,ZNF561",14,ChEA_2022,False,G_Early,up
41976,suz12 18555785 chip-seq escs mouse,397,0.4153458322553186,1.0986808796590355,0.9653491156711898,0.7563944202104886,"ARL5B,ATF6,CAT,CST3,FKBP1A,INPP5D,LMO4,OIP5,SH2B3,TMEM183A,VANGL1,VIM,YME1L1",13,ChEA_2022,False,G_Early,up
41977,nr3c1 34362910 chip-seq wistarrat hippocampus,398,0.4154861077386658,1.1669469376177644,1.024936614025498,0.7563944202104886,"INPP5D,MT2A,TIMP3,TMOD2,VANGL1,ZCCHC24",6,ChEA_2022,False,G_Early,up
41979,gata2 21186366 chip-seq bm-hscs mouse,400,0.4191641064017857,1.0954767872061104,0.9525091502129567,0.7563944202104886,"CFD,FZR1,GPX4,MAML1,MYL6,MYO10,MYO1D,PLEKHJ1,PTTG1,S100B,SAR1B,SMTN,TIMP3",13,ChEA_2022,False,G_Early,up
41980,gata4 21415370 chip-seq hl-1 mouse,401,0.4196527928701018,1.100011906179307,0.9551706910265892,0.7563944202104886,"ATF6,CST3,CTSA,DYNLL2,GABARAP,GPX4,SNTB2,SNX10,TIMP3,TMEM183A,TMOD2,UBE2L6",12,ChEA_2022,False,G_Early,up
41981,tet1 21490601 chip-seq mescs mouse,402,0.42040296425701335,1.090185495166194,0.9446910712475618,0.7563944202104886,"AGTPBP1,ATF6,BIN1,DYNLL2,LMO4,MINK1,MTSS1,PRICKLE1,PTTG1,RAC3,TIMM8B,TMOD2,VANGL1,VAT1",14,ChEA_2022,False,G_Early,up
41982,sox9 25088423 chip-chip embryonic gonads mouse,403,0.4213237382255083,1.0894465070626893,0.9416671916728218,0.7563944202104886,"APOC3,CST3,GPX4,HOMER3,LEMD2,MYL6,PIAS2,SERF2,SH2B1,SIVA1,TUBB2A,UBE2L6,VAMP5,WNT7B",14,ChEA_2022,False,G_Early,up
41989,smad3 30307970 chip-seq hcasmc human coronaryartery,410,0.4374695752859645,1.073394495412844,0.8874268787460498,0.7735742489812787,"AGTPBP1,ALDOC,BIN1,CAT,FAM234A,HOMER3,KANK1,LRRC58,MYO9A,NCOA4,PRICKLE1,SNTB2,TUBB2A,TXNDC5,ZNF395",15,ChEA_2022,False,G_Early,up
41990,cebpb 23403033 chip-seq liver mouse,411,0.43992459180985366,1.240387667435512,1.0185467506398833,0.7760226984480387,"GRN,LMO4,TIMM8B",3,ChEA_2022,False,G_Early,up
41991,ctcf 26484167 chip-seq bcells mouse,412,0.44399819740725477,1.0750645085620456,0.8728822614305071,0.7794235635621855,"CFD,CTNNBIP1,CTSG,GRN,JAK2,MYL6,MYO1D,PTTG1,RAC3,RPL18A,UBE2L6,VIM,WNT7B",13,ChEA_2022,False,G_Early,up
41996,foxa1 25552417 chip-seq vcap human,417,0.44988302577339584,1.0669859664400307,0.8522738972537012,0.7795531995957747,"AGTPBP1,ALB,CDK3,KRT2,LEMD2,LIG4,MAGED2,MINK1,PAIP2,PRICKLE1,RPL22,RPS6,TP53INP2,ZNF395",14,ChEA_2022,False,G_Early,up
41997,ubf1/2 26484160 chip-seq hmec-derived human,418,0.44988302577339584,1.0669859664400307,0.8522738972537012,0.7795531995957747,"GPX4,ITGA5,KRT5,LMO4,MYL6,PLEKHO1,PRICKLE3,RPL22,RPL36,SH2B3,SPSB2,VIM,WLS,WNT7B",14,ChEA_2022,False,G_Early,up
42001,taf7l 23326641 chip-seq c3h10t1-2 mouse,422,0.4564121551671777,1.1334978553381514,0.8890692767814026,0.7841204087587769,"APOC3,CAT,CST3,MINK1,VIM",5,ChEA_2022,False,G_Early,up
42003,smad1 18555785 chip-seq mescs mouse,424,0.46234440919485453,1.1519468186134854,0.888663833715302,0.7905653223261074,"EEF1B2,GPX4,MCL1,TUBB2A",4,ChEA_2022,False,G_Early,up
42005,jun 27471255 chip-seq chondrocytes mouse rib,426,0.4659996984672505,1.0324333090083515,0.7883354031502123,0.7930746041989591,"AGTPBP1,ALDOC,ATF6,BCL2L12,CAT,CRIPT,CST3,CTNNBIP1,DYNLL2,EXOSC1,FKBP1A,HMGN3,KANK1,LMO4,MAML1,NDUFAF6,OIP5,PIAS2,PIMREG,PLEKHJ1,PRICKLE1,PUS7L,QPCTL,RPL18A,RPL36,RPS6,S100B,SH2B3,SIVA1,TAX1BP1,TUBB2A,TWNK,VAT1,WLS",34,ChEA_2022,False,G_Early,up
42007,rarb 24833708 chip-seq liver mouse,428,0.46927499944487083,1.0581885001148457,0.8005897895700992,0.7949167630783442,"CDK3,CST3,GRN,LRRC58,MTSS1,NR2F6,PFDN4,PICK1,RBM3,RPL19,RPL36,TMOD2",12,ChEA_2022,False,G_Early,up
42008,ebna1 20929547 chip-seq raji-cells human,429,0.47449528013961817,1.0508878876225816,0.7834407118264954,0.8008390782397895,"CA2,CFD,HNRNPA1L2,KRT2,LY86,MYO10,MYO1D,MYO6,MYO9A,PLEKHO1,SNX10,TIMM8B,TUBB2A",13,ChEA_2022,False,G_Early,up
42012,pou3f1 26484290 chip-seq escss mouse,433,0.47829423569355706,1.0479362729547779,0.7728835801089134,0.8008390782397895,"AGTPBP1,ALB,ARL5B,FZR1,GRN,KANK2,LMO4,PIAS2,SH2B3,SNTB2,SPSB2,VANGL1,VIM",13,ChEA_2022,False,G_Early,up
42018,ctnnb1 20460455 chip-seq hct116 human,439,0.4902066949013103,1.0652794777641779,0.7594677278394717,0.805456551492444,"CALB1,KANK1,MCL1,MINK1,MYO1D,TAX1BP1,ZBED5",7,ChEA_2022,False,G_Early,up
42021,pou5f1 18700969 chip-chip mescs mouse,442,0.49351629451481166,1.1402442587506574,0.8052398141044615,0.805456551492444,"LY6E,MTSS1,PMAIP1",3,ChEA_2022,False,G_Early,up
42022,cebpa 23403033 chip-seq liver mouse,443,0.4936196497463015,1.1048433048433048,0.7800083227256763,0.805456551492444,"AHSG,APOC3,LMO4,TIMM8B",4,ChEA_2022,False,G_Early,up
42023,era 21632823 chip-seq h3396 human,444,0.4943909234089184,1.035560668854345,0.7294786886712198,0.805456551492444,"ATF6,CFD,CHST4,FKBP1A,HBA2,MYO9A,PFDN4,PRICKLE1,ZBED5,ZCCHC24,ZNF211,ZNF395,ZNF747",13,ChEA_2022,False,G_Early,up
42027,foxa1 33576154 chip-seq human lung prostatecancer,448,0.4998531627202491,1.0163456784069502,0.7047756601672905,0.8077386197441788,"ABRACL,AGTPBP1,ATF6,CCDC71L,DESI2,HMGN3,JAK2,KANK1,KRT10,KRT2,LEMD2,LIG4,LMO4,LRRC58,MAGED2,MT1X,MYO10,PFDN4,PLEKHJ1,PRICKLE1,RPL19,SCOC,SNTB2,SNX10,SPSB2,TAX1BP1,TRIQK,TUBB2A,ZCCHC24,ZNF395,ZNF808",31,ChEA_2022,False,G_Early,up
42029,stat6 20620947 chip-seq cd4 pos t human,450,0.5015420767879701,1.126233956164489,0.777177758265747,0.8080400126028408,"LY86,MYO10,SNX10",3,ChEA_2022,False,G_Early,up
42034,oct1 27270436 chip-seq prostate human,455,0.5103903361237797,1.0234517127510065,0.6883526218495531,0.813259326790638,"CALB1,GRN,KRT1,KRT2,LEMD2,LIG4,MAML1,NR2F6,PMAIP1,SNX10,VIM,ZNF211,ZNF224",13,ChEA_2022,False,G_Early,up
42035,mycn 27167114 chip-seq neuroblastoma human,456,0.5132018722583609,1.021341870081366,0.6813228607465135,0.8142822302378288,"CALB1,CFD,CST3,CTNNBIP1,GPX4,GRN,LMO4,MYL6,PLEKHO1,RAC3,VAT1,YME1L1,ZNF747",13,ChEA_2022,False,G_Early,up
42036,esr1 26153859 chip-seq mcf-7 human breastcancer,457,0.5140558195234101,1.0095847739020298,0.6718013541694021,0.8142822302378288,"APOC3,CA2,CFD,FAM234A,ITGA5,JAK2,KANK2,KRT19,KRT9,LRRC58,MCL1,MTSS1,MYL6,MYO6,NCOA4,NDUFAF6,NR2F6,PRICKLE1,PRICKLE3,RMDN2,SH2B1,SIVA1,SNX10,TIMM8B,TRIQK,TWNK,VANGL1,VAT1,ZBED5",29,ChEA_2022,False,G_Early,up
42037,stat3 20064451 chip-seq cd4+t mouse,458,0.5144017399295525,1.0400287706789255,0.691359877894175,0.8142822302378288,"ALB,JAK2,LY6E,PMAIP1,SH2B3,UBE2L6,VIM",7,ChEA_2022,False,G_Early,up
42038,asxl1 24218140 chip-seq bmdm mouse,459,0.5160927214253062,1.0561773096335307,0.6986283766254278,0.815179135148904,"CALR,JAK2,PIAS2,RPL29,TMEM183A",5,ChEA_2022,False,G_Early,up
42039,gfi1b 20887958 chip-seq hpc-7 mouse,460,0.5192685488466469,1.018473702684229,0.6674405417026475,0.8184123867691716,"CALR,CTSA,FKBP1A,JAK2,LRRC58,MCL1,MYO6,SAR1B,SNTB2,SPSB2,TIMM8B,VIM",12,ChEA_2022,False,G_Early,up
